info: GET /uploads/1755678081309-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:26.935Z"}
info: GET /uploads/1756022537571-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:26.936Z"}
info: GET /uploads/1755974971395-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:26.936Z"}
info: GET /uploads/1755679093845-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:26.936Z"}
info: GET /uploads/1755970152037-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:26.937Z"}
info: GET /uploads/1756101251294-image.webp | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:42:26.937Z"}
info: GET /users/getCurrentUser | User: sameer_1110 | Status: 200 | 153ms {"timestamp":"2025-08-27T04:42:32.102Z"}
info: PUT /users/update | User: sameer_1110 | Status: 200 | 421ms {"timestamp":"2025-08-27T04:42:37.790Z"}
info: GET /notification/activity?page=1&limit=20 | User: sameer_1110 | Status: 200 | 174ms {"timestamp":"2025-08-27T04:42:41.276Z"}
info: GET /uploads/1756203690899-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:41.286Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:42:41.288Z"}
info: GET /uploads/1756101152515-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:42:41.291Z"}
